28014	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28015	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28016	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28017	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28018	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28019	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28020	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28021	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28022	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28023	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28024	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28025	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28026	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28027	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28028	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28029	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28030	8e-05	4e-05	1e-05	-1e-05	1e-05	0.00094	0.00023	0.00062	6
28031	0	3e-05	2e-05	0.00012	0.00089	-0.0006	4e-05	-4e-05	6
28032	0	3e-05	2e-05	0.00012	0.00089	-0.0006	4e-05	-4e-05	6
28033	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28034	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28035	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28036	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28038	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28039	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28040	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28041	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28042	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28043	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28044	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28045	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28046	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28047	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28048	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28049	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28050	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28051	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28052	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28053	3e-05	-4e-05	-2e-05	0.00015	0.00052	0.00015	7e-05	0.00037	6
28054	3e-05	1e-05	-1e-05	0	0.00028	0.00024	0.0001	0.00112	6
28055	3e-05	1e-05	-1e-05	0	0.00028	0.00024	0.0001	0.00112	6
28056	-0.00012	-2e-05	-1e-05	-3e-05	0.00018	-0.00059	4e-05	0.0004	6
28057	-0.00012	-2e-05	-1e-05	-3e-05	0.00018	-0.00059	4e-05	0.0004	6
28058	-0.00012	-2e-05	-1e-05	-3e-05	0.00018	-0.00059	4e-05	0.0004	6
28059	-0.00012	-2e-05	-1e-05	-3e-05	0.00018	-0.00059	4e-05	0.0004	6
