1	0	1e-05	-0.00014	-4e-05	-4e-05	-4e-05	0	0	0
4	0	1e-05	-0.00014	-4e-05	-4e-05	-4e-05	0	0	0
5	1e-05	-2e-05	0	3e-05	0	0	-2e-05	-2e-05	0
6	0	2e-05	1e-05	-5e-05	-4e-05	0	0	-1e-05	0
7	1e-05	-5e-05	-5e-05	-1e-05	-1e-05	0	-1e-05	0	0
8	-2e-05	0	3e-05	-1e-05	1e-05	-5e-05	-4e-05	-2e-05	0
9	-2e-05	0	3e-05	-1e-05	1e-05	-5e-05	-4e-05	-2e-05	0
10	-2e-05	0	3e-05	-1e-05	1e-05	-5e-05	-4e-05	-2e-05	0
11	-2e-05	0	3e-05	-1e-05	1e-05	-5e-05	-4e-05	-2e-05	0
12	-2e-05	0	3e-05	-1e-05	1e-05	-5e-05	-4e-05	-2e-05	0
13	-2e-05	0	3e-05	-1e-05	1e-05	-5e-05	-4e-05	-2e-05	0
14	-2e-05	0	3e-05	-1e-05	1e-05	-5e-05	-4e-05	-2e-05	0
15	-2e-05	0	3e-05	-1e-05	1e-05	-5e-05	-4e-05	-2e-05	0
16	-2e-05	0	3e-05	-1e-05	1e-05	-5e-05	-4e-05	-2e-05	0
17	-2e-05	0	3e-05	-1e-05	1e-05	-5e-05	-4e-05	-2e-05	0
18	-2e-05	0	3e-05	-1e-05	1e-05	-5e-05	-4e-05	-2e-05	0
19	-2e-05	0	3e-05	-1e-05	1e-05	-5e-05	-4e-05	-2e-05	0
20	-2e-05	0	3e-05	-1e-05	1e-05	-5e-05	-4e-05	-2e-05	0
21	-2e-05	-3e-05	-3e-05	3e-05	-2e-05	-1e-05	1e-05	-1e-05	0
22	-2e-05	-3e-05	-3e-05	3e-05	-2e-05	-1e-05	1e-05	-1e-05	0
23	-2e-05	-3e-05	-3e-05	3e-05	-2e-05	-1e-05	1e-05	-1e-05	0
24	-2e-05	-3e-05	-3e-05	3e-05	-2e-05	-1e-05	1e-05	-1e-05	0
25	-2e-05	-3e-05	-3e-05	3e-05	-2e-05	-1e-05	1e-05	-1e-05	0
26	-2e-05	-3e-05	-3e-05	3e-05	-2e-05	-1e-05	1e-05	-1e-05	0
27	1e-05	0	1e-05	-2e-05	-2e-05	0	0	-1e-05	0
28	1e-05	0	1e-05	-2e-05	-2e-05	0	0	-1e-05	0
29	1e-05	0	1e-05	-2e-05	-2e-05	0	0	-1e-05	0
30	1e-05	0	1e-05	-2e-05	-2e-05	0	0	-1e-05	0
31	1e-05	0	1e-05	-2e-05	-2e-05	0	0	-1e-05	0
33	1e-05	0	1e-05	-2e-05	-2e-05	0	0	-1e-05	0
34	1e-05	0	1e-05	-2e-05	-2e-05	0	0	-1e-05	0
35	1e-05	0	1e-05	-2e-05	-2e-05	0	0	-1e-05	0
45	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
46	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
47	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
48	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
49	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
50	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
51	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
52	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
53	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
54	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
55	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
56	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
57	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
58	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
59	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
60	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
61	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
62	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
63	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
64	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
65	-1e-05	-1e-05	4e-05	4e-05	1e-05	1e-05	-2e-05	0	0
66	-2e-05	-3e-05	-5e-05	-2e-05	0	-1e-05	-2e-05	-1e-05	0
67	0	-2e-05	1e-05	3e-05	1e-05	-3e-05	-2e-05	0	0
68	0	-2e-05	1e-05	3e-05	1e-05	-3e-05	-2e-05	0	0
69	0	-2e-05	1e-05	3e-05	1e-05	-3e-05	-2e-05	0	0
70	0	-2e-05	1e-05	3e-05	1e-05	-3e-05	-2e-05	0	0
71	0	-2e-05	1e-05	3e-05	1e-05	-3e-05	-2e-05	0	0
72	0	-2e-05	1e-05	3e-05	1e-05	-3e-05	-2e-05	0	0
73	0	-2e-05	1e-05	3e-05	1e-05	-3e-05	-2e-05	0	0
74	0	-2e-05	1e-05	3e-05	1e-05	-3e-05	-2e-05	0	0
75	0	-2e-05	1e-05	3e-05	1e-05	-3e-05	-2e-05	0	0
76	0	-2e-05	1e-05	3e-05	1e-05	-3e-05	-2e-05	0	0
77	0	-2e-05	1e-05	3e-05	1e-05	-3e-05	-2e-05	0	0
78	0	-2e-05	1e-05	3e-05	1e-05	-3e-05	-2e-05	0	0
79	0	-2e-05	1e-05	3e-05	1e-05	-3e-05	-2e-05	0	0
80	2e-05	1e-05	-1e-05	2e-05	-1e-05	1e-05	0	-1e-05	0
81	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
82	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
83	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
84	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
85	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
87	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
89	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
90	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
91	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
92	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
93	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
94	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
95	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
96	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
97	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
98	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
99	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
100	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
101	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
102	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
103	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
104	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
105	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
106	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
107	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
108	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
109	-1e-05	-2e-05	2e-05	-5e-05	1e-05	1e-05	-1e-05	-2e-05	0
110	-1e-05	1e-05	-1e-05	1e-05	-3e-05	0	-1e-05	0	0
111	0	-3e-05	-3e-05	-2e-05	-1e-05	-4e-05	0	-3e-05	0
112	0	-3e-05	-3e-05	-2e-05	-1e-05	-4e-05	0	-3e-05	0
113	0	-3e-05	-3e-05	-2e-05	-1e-05	-4e-05	0	-3e-05	0
114	0	-3e-05	-3e-05	-2e-05	-1e-05	-4e-05	0	-3e-05	0
115	0	-3e-05	-3e-05	-2e-05	-1e-05	-4e-05	0	-3e-05	0
116	0	-3e-05	-3e-05	-2e-05	-1e-05	-4e-05	0	-3e-05	0
118	0	-3e-05	-3e-05	-2e-05	-1e-05	-4e-05	0	-3e-05	0
119	0	-3e-05	-3e-05	-2e-05	-1e-05	-4e-05	0	-3e-05	0
120	0	-3e-05	-3e-05	-2e-05	-1e-05	-4e-05	0	-3e-05	0
121	0	-3e-05	-3e-05	-2e-05	-1e-05	-4e-05	0	-3e-05	0
122	0	-3e-05	-3e-05	-2e-05	-1e-05	-4e-05	0	-3e-05	0
123	0	-3e-05	-3e-05	-2e-05	-1e-05	-4e-05	0	-3e-05	0
124	0	-3e-05	-3e-05	-2e-05	-1e-05	-4e-05	0	-3e-05	0
125	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
128	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
129	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
130	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
131	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
132	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
133	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
134	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
136	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
137	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
138	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
139	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
140	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
141	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
143	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
144	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
145	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
146	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
147	0	-2e-05	-3e-05	3e-05	1e-05	1e-05	-3e-05	-1e-05	0
148	-2e-05	-2e-05	0	-5e-05	-4e-05	9e-05	2e-05	-1e-05	0
149	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
150	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
151	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
152	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
153	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
154	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
155	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
156	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
157	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
158	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
159	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
160	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
161	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
162	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
163	-1e-05	0	1e-05	-1e-05	-1e-05	-3e-05	1e-05	-1e-05	0
164	0	-2e-05	-4e-05	-2e-05	-2e-05	1e-05	-1e-05	-2e-05	0
165	-1e-05	-1e-05	-1e-05	-2e-05	-2e-05	2e-05	-1e-05	0	0
166	-1e-05	-1e-05	-1e-05	-2e-05	-2e-05	2e-05	-1e-05	0	0
167	-1e-05	-1e-05	-1e-05	-2e-05	-2e-05	2e-05	-1e-05	0	0
168	-1e-05	-1e-05	-1e-05	-2e-05	-2e-05	2e-05	-1e-05	0	0
169	-1e-05	-1e-05	-1e-05	-2e-05	-2e-05	2e-05	-1e-05	0	0
