21	-1e-05	3e-05	-3e-05	1e-05	4e-05	1e-05	-2e-05	-4e-05	0
57	-1e-05	-1e-05	-4e-05	-5e-05	-4e-05	-3e-05	-4e-05	-2e-05	0
58	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
59	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
60	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
61	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
62	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
63	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
64	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
65	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
66	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
67	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
68	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
69	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
70	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
71	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
72	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
73	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
74	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
75	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
76	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
77	-2e-05	-1e-05	-3e-05	-3e-05	-3e-05	2e-05	-2e-05	0	0
78	-3e-05	3e-05	0	1e-05	0	0	-1e-05	0	0
79	-3e-05	3e-05	0	1e-05	0	0	-1e-05	0	0
80	-3e-05	3e-05	0	1e-05	0	0	-1e-05	0	0
81	-3e-05	3e-05	0	1e-05	0	0	-1e-05	0	0
82	-3e-05	3e-05	0	1e-05	0	0	-1e-05	0	0
83	-3e-05	3e-05	0	1e-05	0	0	-1e-05	0	0
84	0	0	-4e-05	-4e-05	-1e-05	0	-1e-05	-2e-05	0
85	0	0	-4e-05	-4e-05	-1e-05	0	-1e-05	-2e-05	0
87	0	0	-4e-05	-4e-05	-1e-05	0	-1e-05	-2e-05	0
90	0	0	-4e-05	-4e-05	-1e-05	0	-1e-05	-2e-05	0
91	0	0	-4e-05	-4e-05	-1e-05	0	-1e-05	-2e-05	0
92	1e-05	-4e-05	-1e-05	-2e-05	-2e-05	-3e-05	1e-05	-4e-05	0
93	1e-05	-4e-05	-1e-05	-2e-05	-2e-05	-3e-05	1e-05	-4e-05	0
94	1e-05	-4e-05	-1e-05	-2e-05	-2e-05	-3e-05	1e-05	-4e-05	0
95	1e-05	-4e-05	-1e-05	-2e-05	-2e-05	-3e-05	1e-05	-4e-05	0
96	1e-05	-4e-05	-1e-05	-2e-05	-2e-05	-3e-05	1e-05	-4e-05	0
97	1e-05	-4e-05	-1e-05	-2e-05	-2e-05	-3e-05	1e-05	-4e-05	0
98	1e-05	-4e-05	-1e-05	-2e-05	-2e-05	-3e-05	1e-05	-4e-05	0
99	1e-05	-4e-05	-1e-05	-2e-05	-2e-05	-3e-05	1e-05	-4e-05	0
100	1e-05	-4e-05	-1e-05	-2e-05	-2e-05	-3e-05	1e-05	-4e-05	0
101	1e-05	-4e-05	-1e-05	-2e-05	-2e-05	-3e-05	1e-05	-4e-05	0
102	1e-05	-4e-05	-1e-05	-2e-05	-2e-05	-3e-05	1e-05	-4e-05	0
103	1e-05	-4e-05	-1e-05	-2e-05	-2e-05	-3e-05	1e-05	-4e-05	0
104	1e-05	-4e-05	-1e-05	-2e-05	-2e-05	-3e-05	1e-05	-4e-05	0
105	1e-05	-4e-05	-1e-05	-2e-05	-2e-05	-3e-05	1e-05	-4e-05	0
106	0	-3e-05	1e-05	1e-05	0	-3e-05	-1e-05	-2e-05	0
107	0	-3e-05	1e-05	1e-05	0	-3e-05	-1e-05	-2e-05	0
108	0	-3e-05	1e-05	1e-05	0	-3e-05	-1e-05	-2e-05	0
109	0	-3e-05	1e-05	1e-05	0	-3e-05	-1e-05	-2e-05	0
110	0	-3e-05	1e-05	1e-05	0	-3e-05	-1e-05	-2e-05	0
111	0	-3e-05	1e-05	1e-05	0	-3e-05	-1e-05	-2e-05	0
112	0	-3e-05	1e-05	1e-05	0	-3e-05	-1e-05	-2e-05	0
113	0	-3e-05	1e-05	1e-05	0	-3e-05	-1e-05	-2e-05	0
114	-3e-05	-2e-05	1e-05	1e-05	0	-5e-05	1e-05	2e-05	0
116	-3e-05	-2e-05	1e-05	1e-05	0	-5e-05	1e-05	2e-05	0
117	-2e-05	0	0	2e-05	-1e-05	1e-05	2e-05	-2e-05	0
118	-2e-05	0	0	2e-05	-1e-05	1e-05	2e-05	-2e-05	0
120	-2e-05	0	0	2e-05	-1e-05	1e-05	2e-05	-2e-05	0
121	-2e-05	0	0	2e-05	-1e-05	1e-05	2e-05	-2e-05	0
122	-2e-05	0	0	2e-05	-1e-05	1e-05	2e-05	-2e-05	0
123	-2e-05	0	0	2e-05	-1e-05	1e-05	2e-05	-2e-05	0
