2	-2e-05	-2e-05	6e-05	-4e-05	0	1e-05	-3e-05	-1e-05	0
6	-2e-05	-2e-05	6e-05	-4e-05	0	1e-05	-3e-05	-1e-05	0
7	-2e-05	-2e-05	6e-05	-4e-05	0	1e-05	-3e-05	-1e-05	0
8	-2e-05	-2e-05	6e-05	-4e-05	0	1e-05	-3e-05	-1e-05	0
9	-2e-05	-2e-05	6e-05	-4e-05	0	1e-05	-3e-05	-1e-05	0
10	-2e-05	-2e-05	6e-05	-4e-05	0	1e-05	-3e-05	-1e-05	0
11	-2e-05	-2e-05	6e-05	-4e-05	0	1e-05	-3e-05	-1e-05	0
12	-2e-05	-2e-05	6e-05	-4e-05	0	1e-05	-3e-05	-1e-05	0
13	-2e-05	-2e-05	6e-05	-4e-05	0	1e-05	-3e-05	-1e-05	0
14	-2e-05	-2e-05	6e-05	-4e-05	0	1e-05	-3e-05	-1e-05	0
15	-2e-05	-2e-05	6e-05	-4e-05	0	1e-05	-3e-05	-1e-05	0
16	-2e-05	-2e-05	6e-05	-4e-05	0	1e-05	-3e-05	-1e-05	0
17	-1e-05	-4e-05	2e-05	2e-05	-2e-05	-4e-05	-2e-05	-1e-05	0
18	-1e-05	-4e-05	2e-05	2e-05	-2e-05	-4e-05	-2e-05	-1e-05	0
19	0	-2e-05	1e-05	0	-2e-05	-2e-05	-1e-05	-2e-05	0
20	0	-2e-05	1e-05	0	-2e-05	-2e-05	-1e-05	-2e-05	0
21	0	-2e-05	1e-05	0	-2e-05	-2e-05	-1e-05	-2e-05	0
22	0	-2e-05	1e-05	0	-2e-05	-2e-05	-1e-05	-2e-05	0
23	0	-2e-05	1e-05	0	-2e-05	-2e-05	-1e-05	-2e-05	0
24	0	-2e-05	1e-05	0	-2e-05	-2e-05	-1e-05	-2e-05	0
25	0	-2e-05	1e-05	0	-2e-05	-2e-05	-1e-05	-2e-05	0
26	0	-2e-05	1e-05	0	-2e-05	-2e-05	-1e-05	-2e-05	0
27	0	-2e-05	1e-05	0	-2e-05	-2e-05	-1e-05	-2e-05	0
28	0	-2e-05	1e-05	0	-2e-05	-2e-05	-1e-05	-2e-05	0
29	0	-2e-05	1e-05	0	-2e-05	-2e-05	-1e-05	-2e-05	0
30	0	-2e-05	1e-05	0	-2e-05	-2e-05	-1e-05	-2e-05	0
31	-1e-05	-1e-05	-1e-05	1e-05	-2e-05	-2e-05	-2e-05	-1e-05	0
32	-1e-05	-1e-05	-1e-05	1e-05	-2e-05	-2e-05	-2e-05	-1e-05	0
33	-1e-05	-1e-05	-1e-05	1e-05	-2e-05	-2e-05	-2e-05	-1e-05	0
