1	-1e-05	0	-4e-05	-4e-05	2e-05	1e-05	-1e-05	-1e-05	0
5	-1e-05	0	-4e-05	-4e-05	2e-05	1e-05	-1e-05	-1e-05	0
6	-1e-05	0	-4e-05	-4e-05	2e-05	1e-05	-1e-05	-1e-05	0
7	-3e-05	-1e-05	-4e-05	-0.00013	5e-05	1e-05	-1e-05	-1e-05	0
8	-3e-05	-1e-05	-4e-05	-0.00013	5e-05	1e-05	-1e-05	-1e-05	0
9	-3e-05	-1e-05	-4e-05	-0.00013	5e-05	1e-05	-1e-05	-1e-05	0
10	-3e-05	-1e-05	-4e-05	-0.00013	5e-05	1e-05	-1e-05	-1e-05	0
11	-3e-05	-1e-05	-4e-05	-0.00013	5e-05	1e-05	-1e-05	-1e-05	0
12	-3e-05	-1e-05	-4e-05	-0.00013	5e-05	1e-05	-1e-05	-1e-05	0
13	-3e-05	-1e-05	-4e-05	-0.00013	5e-05	1e-05	-1e-05	-1e-05	0
14	-3e-05	-1e-05	-4e-05	-0.00013	5e-05	1e-05	-1e-05	-1e-05	0
15	-3e-05	-1e-05	-4e-05	-0.00013	5e-05	1e-05	-1e-05	-1e-05	0
16	-1e-05	-2e-05	-2e-05	-7e-05	-4e-05	0.00012	4e-05	1e-05	0
17	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
18	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
19	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
20	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
21	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
22	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
23	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
24	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
25	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
26	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
27	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
28	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
29	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
30	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
31	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
33	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
34	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
35	2e-05	2e-05	7e-05	7e-05	4e-05	-3e-05	-1e-05	0	0
43	-3e-05	-3e-05	-6e-05	-4e-05	-4e-05	0	0	0	0
44	-3e-05	-3e-05	-6e-05	-4e-05	-4e-05	0	0	0	0
45	-3e-05	-1e-05	0	5e-05	5e-05	1e-05	0	-2e-05	0
46	-3e-05	-1e-05	0	5e-05	5e-05	1e-05	0	-2e-05	0
47	-3e-05	-1e-05	0	5e-05	5e-05	1e-05	0	-2e-05	0
48	-3e-05	-1e-05	0	5e-05	5e-05	1e-05	0	-2e-05	0
49	-3e-05	-1e-05	0	5e-05	5e-05	1e-05	0	-2e-05	0
50	-3e-05	-1e-05	0	5e-05	5e-05	1e-05	0	-2e-05	0
51	-3e-05	-1e-05	0	5e-05	5e-05	1e-05	0	-2e-05	0
52	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
53	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
54	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
55	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
56	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
57	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
58	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
59	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
60	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
61	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
62	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
63	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
64	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
65	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
66	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
67	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
68	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
69	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
70	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
71	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
72	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
73	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
74	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
75	-1e-05	1e-05	0	-2e-05	-6e-05	-1e-05	-1e-05	-1e-05	0
76	-1e-05	0	3e-05	-1e-05	-3e-05	-1e-05	-2e-05	0	0
77	-2e-05	0	-2e-05	-1e-05	4e-05	-3e-05	-2e-05	-1e-05	0
78	-2e-05	0	-2e-05	-1e-05	4e-05	-3e-05	-2e-05	-1e-05	0
79	1e-05	0	1e-05	2e-05	-4e-05	-1e-05	-1e-05	-2e-05	0
80	1e-05	0	1e-05	2e-05	-4e-05	-1e-05	-1e-05	-2e-05	0
81	1e-05	0	1e-05	2e-05	-4e-05	-1e-05	-1e-05	-2e-05	0
82	1e-05	0	1e-05	2e-05	-4e-05	-1e-05	-1e-05	-2e-05	0
83	1e-05	0	1e-05	2e-05	-4e-05	-1e-05	-1e-05	-2e-05	0
